Settings used

alignment         : ./Harrington_2016-permut-21.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 17880


Best partitioning scheme

Scheme Name       : step_7
Scheme lnL        : -1887491.5932
Scheme AICc       : 3783465.44474
Number of params  : 4166
Number of sites   : 235232
Number of subsets : 406

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 1162       | d3776e7f48e0890e99841bf01807845d | uce_1007_left, uce_345_right, uce_613_left, uce_46_left, uce_99_core, uce_555_core, uce_163_right, uce_1097_left
2      | GTR+G      | 1684       | 1a1407ca327a9c307e15a28e04a9b7f7 | uce_737_left, uce_46_core, uce_6_left, uce_671_left, uce_786_core, uce_406_left, uce_21_core, uce_700_right, uce_603_core, uce_1095_right
3      | GTR+G      | 50         | e75893201b75d002b6bebc10f19bb0da | uce_46_right                                                                                        
4      | GTR+G      | 452        | ab83ecaaf1953286830e945469dc3139 | uce_434_left, uce_1168_right, uce_847_core, uce_1134_core, uce_1195_left                            
5      | GTR+G      | 121        | c80102c902ec536651a000676ac9e1ab | uce_1195_core                                                                                       
6      | GTR+G      | 487        | 59083b0781999d964256610042ce1795 | uce_495_right, uce_762_core, uce_916_core, uce_152_left, uce_1195_right                             
7      | GTR+G      | 1155       | 20d45cd1f72e0f8f4f231066ade4e79f | uce_710_right, uce_465_left, uce_840_right, uce_963_left, uce_694_right, uce_426_core, uce_73_core, uce_1004_right, uce_1196_left, uce_437_left, uce_608_right, uce_378_core
8      | GTR+G      | 542        | e9c640c354a051b07a2e7bb164ea7236 | uce_1196_core, uce_795_core, uce_67_left, uce_209_core, uce_815_right                               
9      | GTR+G      | 614        | 52b9e6bda5744761c7b6d18ea5a45896 | uce_1211_core, uce_108_core, uce_1196_right, uce_283_core, uce_673_left                             
10     | GTR+G      | 1356       | b2e3c4985ddb643c46f166886eb1b416 | uce_1138_left, uce_374_right, uce_836_right, uce_428_left, uce_493_left, uce_787_left, uce_587_left, uce_901_left
11     | GTR+G      | 1110       | a2b8a5f520f082166613d3fc510f501c | uce_587_core, uce_1205_right, uce_877_core, uce_287_core, uce_877_left, uce_993_left                
12     | GTR+G      | 1490       | 0a1bdf6b922c00911891ab2d9d7668ce | uce_96_right, uce_209_right, uce_1101_left, uce_578_right, uce_587_right, uce_1279_right, uce_661_left, uce_976_right
13     | GTR+G      | 331        | cc426a99464306f158914545e489b723 | uce_165_left, uce_1135_left                                                                         
