Settings used

alignment         : ./Harrington_2016-permut-24.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 17880


Best partitioning scheme

Scheme Name       : step_8
Scheme lnL        : -1888000.99512
Scheme AICc       : 3784007.9839
Number of params  : 3936
Number of sites   : 235232
Number of subsets : 383

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 1184       | a101f4e49183a6abe2b1b3802bd2ef4a | uce_695_core, uce_46_left, uce_881_left, uce_174_core, uce_640_right, uce_495_core, uce_916_left, uce_106_core, uce_1110_right
2      | GTR+G      | 576        | 55e24af95859e61ee49e54ceec2d88f0 | uce_59_core, uce_46_core, uce_396_right, uce_1024_right, uce_153_right, uce_393_left                
3      | GTR+G      | 1084       | cc471db17cb525e90a279a8e7ae5dcb7 | uce_919_right, uce_1308_core, uce_46_right, uce_726_right, uce_371_right, uce_916_core, uce_1205_left, uce_345_left
4      | GTR+G      | 513        | ef2921d3f0d21ece579d0fe91c5ea35b | uce_583_left, uce_657_right, uce_1180_left, uce_489_right, uce_232_left, uce_1195_left              
5      | GTR+G      | 330        | 9624f7fc3426dd59d82afa514f6f3f14 | uce_686_left, uce_746_left, uce_1135_core, uce_1195_core, uce_1281_core                             
6      | GTR+G      | 814        | 7a652d6a71de7b8782a38f1e384ea260 | uce_1179_core, uce_885_right, uce_1180_right, uce_1195_right, uce_409_core, uce_1155_core, uce_642_left, uce_1311_core
7      | GTR+G      | 1904       | a60db1ac064beca7ce95fc0be5fa646d | uce_786_right, uce_748_right, uce_359_right, uce_1196_left, uce_406_right, uce_1277_core, uce_993_left, uce_1335_right, uce_695_left, uce_335_right, uce_883_right, uce_547_core
8      | GTR+G      | 966        | e9ce932dfa23a0448bd396783fc0da28 | uce_1196_core, uce_963_core, uce_792_core, uce_277_right, uce_472_left, uce_32_core, uce_542_left, uce_698_core, uce_792_right, uce_822_left, uce_699_core
9      | GTR+G      | 378        | a6212734904dfff74be1610af0f4f18d | uce_1196_right, uce_541_core, uce_168_core, uce_8_right                                             
10     | GTR+G      | 829        | 21db02c671c302089b243561fe69e3c0 | uce_1260_left, uce_406_core, uce_1051_core, uce_1186_core, uce_587_left, uce_901_right, uce_405_right, uce_710_core
