Settings used

alignment         : ./Crawford_2012-permut-12.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 34350


Best partitioning scheme

Scheme Name       : step_10
Scheme lnL        : -1217638.85166
Scheme AICc       : 2442606.99976
Number of params  : 3636
Number of sites   : 465241
Number of subsets : 362

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 2860       | 66d4aab469d4a4cc938fd857d997c918 | chr5_3223_left, chr5_10633_right, chr1_32302_left, chr4_7282_right, chr2_11187_core, chr5_14756_left, chr1_5297_left, chr3_5552_core, chr1_5479_right, chr1_28747_left, chr2_26677_left
2      | GTR+G      | 1107       | d2f357ab17fe63f1a4f874b01ed0b303 | chr7_6327_core, chr1_32302_core, chr2_13502_right, chr12_5913_core, chr2_18664_core, chrz_10691_core, chr2_27234_core, chr2_21376_core, chr7_4941_left, chr7_11485_core, chr8_4057_core, chr8_9173_core
3      | GTR+G      | 1625       | 689a817f793102686e73a45a04f8dfac | chr3_5819_left, chr2_21320_left, chr1_5509_right, chr6_5980_left, chr6_9625_right, chr24_1019_right, chr10_5022_right, chrz_7923_left, chr4_9746_left, chr5_11245_right, chrz_8159_right, chr1_32302_right, chr3_5767_core, chr10_5739_left
4      | GTR+G      | 3536       | ce0add7c0480dc6d67e90a4f20a184ba | chr8_4125_left, chr4_17221_right, chrz_6769_right, chr3_6129_right, chr7_1380_left, chr11_3108_left, chrz_14680_core, chr6_5958_right, chr2_7958_right, chrz_7819_left, chr5_11258_left, chrz_6735_right, chr2_21308_core, chr7_10489_left, chr2_22059_left, chr1_30414_core, chr6_9532_right, chr7_4670_core, chr5_11637_right, chr7_10316_core
5      | GTR+G      | 561        | 7edc0e57b43cf04786e651201687407c | chr3_17883_core, chr11_3447_core, chr11_3318_core, chr1_22334_core, chr20_2151_core, chr7_10489_core, chr2_17644_core
6      | GTR+G      | 1199       | da5342ab7e4e13a3d952854e655ba484 | chr8_1333_right, chr3_3180_left, chr5_3405_core, chr7_6598_right, chr7_10489_right, chr3_24963_right, chr7_4674_right, chr3_9747_right
7      | GTR+G      | 1333       | b991665099d88aed19e0563692a1d476 | chr10_4575_right, chr4_8888_left, chr11_3489_left, chr7_9078_right, chr1_32597_left, chr8_3325_right, chr4_11166_right
8      | GTR+G      | 1913       | 75a4160b83026a73640f10fabbb637f1 | chr13_711_left, chr10_4790_left, chr1_32446_left, chr7_10377_core, chrz_10754_right, chr7_11467_right, chr3_18256_left, chr1_32597_core, chr2_23668_core, chr6_4125_core, chr1_28846_left, chr7_10694_core, chr3_5893_core
9      | GTR+G      | 1347       | 29cf00e152019fd3ef889ef6995541cc | chr8_4233_right, chr1_20864_core, chr2_6794_right, chr5_10052_left, chr3_21776_right, chr7_5357_right, chr5_1055_core, chr1_32597_right, chr2_24800_left, chr2_14998_core, chr3_9755_core, chrz_9608_right
10     | GTR+G      | 3137       | 8a775d7c24048ab4e0625247ef33522e | chr3_5819_right, chr2_8688_right, chr6_3324_left, chrz_8113_right, chr5_10174_left, chrz_14584_core, chrz_7833_right, chr5_11541_left, chr2_23192_left, chr6_9762_left, chrz_11372_right, chr3_509_left, chr3_3016_right, chr6_9746_left, chr3_5924_core, chr1_31654_core, chr3_6248_right, chr9_3551_core, chr3_5441_left
11     | GTR+G      | 1498       | bf7cd131acfe7286affc271bdbd26077 | chr7_10997_left, chrz_1319_left, chr3_509_core, chr3_7263_left, chr8_4260_left, chr7_10870_right, chr8_2614_left, chr9_2502_core
12     | GTR+G      | 2196       | 98a67f9ed081a6733a926aa22eb60fc5 | chr3_2720_left, chr3_371_left, chr6_9046_left, chr2_18665_right, chr3_25095_left, chr13_720_core, chr5_11293_left, chr7_11510_core, chr5_3342_left, chr2_19349_left, chr6_3326_right, chr7_11588_right, chr6_3274_right, chr7_10882_left, chr3_509_right, chr5_1737_left
13     | GTR+G      | 941        | 203e985e123395743b13dafe26ec63fa | chr8_4014_core, chr24_2232_left, chr2_22616_left, chr9_7189_left, chr2_23261_left, chr7_10443_core, chrz_3524_core, chr2_27294_left, chr12_5878_core, chr5_14682_left
14     | GTR+G      | 2814       | d2d0412f8a5ed6b2daad00aea2d35b4d | chr21_1511_right, chr19_362_right, chr10_5678_right, chr2_24773_left, chr7_3146_core, chr2_22628_right, chr1_5316_left, chr1_32389_right, chr6_9776_core, chr7_11439_left, chr9_3515_core, chr2_12973_core, chr24_2232_core, chr4_2456_left, chrz_7691_left, chr11_3419_left, chr5_10794_right, chr3_17735_right, chr1_1057_right, chr2_12926_core
15     | GTR+G      | 1383       | 7a0d0d2a76535abc32acff674cb5ce86 | chr1_28805_core, chr2_18714_core, chr24_2232_right, chr5_2947_core, chr8_4340_left, chr5_14682_right, chr3_7251_core, chr1_32247_left, chr3_25095_right, chr11_3508_right, chr6_4027_left, chr7_4994_right, chr2_22628_core
16     | GTR+G      | 1521       | d21cd1535c4a1c5e6e9d9c91e49e8e4f | chr5_10184_left, chr5_2017_left, chr2_9384_right, chr3_5476_left, chr4_17221_left, chr11_3508_left, chr17_3028_left, chr2_13070_left, chr11_1600_left, chr3_6119_right, chr3_5766_right
17     | GTR+G      | 864        | a227b99da3903eaec9f8be78fa243a14 | chr1_28729_core, chr4_13410_core, chr2_18714_right, chr20_5307_left, chr2_15001_core, chr3_5767_left, chr3_5476_core
18     | GTR+G      | 3669       | 670463a4485c8794213f70106916855a | chr1_7683_core, chr3_5478_right, chr7_11511_right, chr1_31094_left, chr3_5877_core, chr3_5476_right, chr11_3414_left, chr6_9795_left, chr9_6343_core, chr1_5333_core, chr8_659_left, chr2_8655_right, chrz_4736_left, chr6_6012_right, chr2_24728_right
19     | GTR+G      | 998        | c31215a06ad8d6e470720178c43588f6 | chr5_11339_left, chr17_3004_left, chr6_8584_left, chrz_11272_left, chr7_6205_left, chr6_9747_left, chr9_6320_core
20     | GTR+G      | 2439       | 0148e6a3b9b24cd963722da070715ec1 | chrz_11272_core, chr8_4057_right, chr1_34708_left, chr2_23521_left, chr3_5573_core, chr5_3418_core, chr2_11789_left, chr19_329_left, chr1_29891_left, chr10_4758_right, chr2_7958_left, chr7_10603_right, chr1_28671_right, chr4_7559_right, chr8_451_right
21     | GTR+G      | 1693       | 390ca8c2a714fbc6fd290bb6ed819293 | chr9_5205_right, chrz_14674_right, chr11_1787_core, chr2_21320_core, chr11_4808_core, chr9_6388_core, chr7_10754_left, chr3_5766_left, chrz_11272_right, chr7_11565_left, chrz_6644_left
22     | GTR+G      | 704        | 76061a83365e830d7d2b088bda23e714 | chr8_7440_left, chr8_8938_right, chr7_2784_core, chr6_7323_right                                    
23     | GTR+G      | 783        | f7f3cdf9443efc837f355e62831100c6 | chr5_10047_core, chr2_18664_right, chr7_10269_left, chr8_7440_core, chrz_483_right, chr5_10906_right
24     | GTR+G      | 726        | 1b84543f356c47fad283ac27ca7a8f93 | chr2_433_right, chr4_1464_core, chr8_7440_right, chr2_29406_left, chr12_5730_core, chr1_15632_right, chr3_2726_core
25     | GTR+G      | 2213       | e0497f3ec3bc5f53ac4e066116cc8d70 | chr3_576_core, chr4_8915_core, chr11_3345_right, chr1_5292_left, chr13_3033_left, chrz_8113_core, chr5_3386_left, chrz_14208_left, chr7_11485_left, chr3_2720_core, chr10_4599_right, chr5_10816_right, chr3_5552_left, chr2_24800_right, chr2_18686_core, chr2_25941_core
26     | GTR+G      | 4259       | 4d044e579d7f15c4d786631d74b5a5a9 | chr3_17498_left, chr2_8770_left, chr3_24963_core, chr2_21462_right, chrz_14584_right, chr11_3414_core, chr3_5552_right, chrz_11650_right, chr2_6444_right, chr19_354_right, chr8_5307_right, chr22_640_right, chr2_20477_right, chr2_22024_right, chr4_7282_core, chr3_7394_left
27     | GTR+G      | 2284       | b6fa51f37ca2f4a8516e4f8c8f070b9f | chr2_21299_right, chr3_25095_core, chr7_5015_right, chr1_28726_left, chr9_393_right, chr11_3420_left, chr2_22128_left, chrz_11569_left, chr1_15369_left, chr3_5675_core, chr1_14909_left, chr8_3308_right, chr3_2726_left, chr3_5924_left, chr1_14956_left
