Settings used

alignment         : ./Harrington_2016-permut-20.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 17820


Best partitioning scheme

Scheme Name       : step_8
Scheme lnL        : -1893280.98087
Scheme AICc       : 3794195.88671
Number of params  : 3756
Number of sites   : 235232
Number of subsets : 365

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 265        | a56f3e0ad0fc746bae3017fb33e76d4b | uce_523_core, uce_1131_left, uce_1001_left                                                          
2      | GTR+G      | 227        | 915359c09adfe6af23455ca0c23fa11a | uce_1001_core                                                                                       
3      | GTR+G      | 1044       | 0f87e6f6858633049846eba88829cc62 | uce_759_left, uce_885_left, uce_556_right, uce_1001_right, uce_877_core, uce_27_right, uce_596_core, uce_34_right
4      | GTR+G      | 358        | e540d3518793e6e8de7130cd67898014 | uce_287_left, uce_85_core, uce_710_right, uce_1002_left, uce_8_left                                 
5      | GTR+G      | 457        | 552bd9c2fa5d9bc27487e04a57cf88ea | uce_586_left, uce_655_left, uce_1002_core, uce_309_right, uce_129_core                              
6      | GTR+G      | 111        | a8ce511ac3c2c0f316edd521670f6a2d | uce_1002_right, uce_383_left                                                                        
7      | GTR+G      | 156        | f70b086028e817bf23e95e592d77f9df | uce_1004_left, uce_516_right                                                                        
8      | GTR+G      | 690        | 8b1bdaf9d3b5471511a22bf3432b312f | uce_363_left, uce_818_left, uce_1004_core, uce_1186_core                                            
9      | GTR+G      | 263        | e9532c8232b22a89ceae5b7463fd8fae | uce_963_right, uce_777_right, uce_1004_right, uce_1105_left                                         
10     | GTR+G      | 1896       | 9d61a7572b6d578b28a7acd616d1aa40 | uce_16_right, uce_1005_left, uce_27_left, uce_892_right, uce_411_core, uce_88_core, uce_787_core, uce_819_left, uce_323_left, uce_291_right, uce_571_core
11     | GTR+G      | 468        | 56e5e8f43fa3688228afd8897ef78fb6 | uce_301_left, uce_220_right, uce_1286_core, uce_165_left, uce_1005_core                             
12     | GTR+G      | 821        | 461646335121d9e3a6b5b2d915f3871f | uce_160_right, uce_1101_core, uce_1005_right, uce_430_core, uce_1078_right                          
13     | GTR+G      | 2224       | d3c77659e562e6633bbbbd8e443d90f5 | uce_1160_right, uce_583_core, uce_1134_core, uce_665_core, uce_572_core, uce_556_core, uce_1117_core, uce_986_right, uce_1082_right, uce_671_core, uce_1132_left, uce_1007_left, uce_524_core, uce_1185_core
14     | GTR+G      | 1216       | 018306bf5edd2c1a494df2745c2cebfb | uce_1134_left, uce_1007_core, uce_1337_core, uce_565_left, uce_1337_right, uce_408_right, uce_796_core, uce_1080_left, uce_220_left, uce_120_right, uce_794_right
15     | GTR+G      | 594        | fc52e20598667b99aceb9c15c93eb561 | uce_917_left, uce_1251_core, uce_1007_right, uce_476_right                                          
16     | GTR+G      | 599        | 0599fe10e49cbafb0df7c3ece038c7f4 | uce_719_core, uce_51_core, uce_149_right, uce_165_right, uce_1009_left                              
17     | GTR+G      | 111        | fbe0142344de17add1d73302383a5681 | uce_1009_core                                                                                       
18     | GTR+G      | 345        | 4ed894f79ae495e74e6ff6b529c655a9 | uce_1009_right, uce_254_left, uce_433_right, uce_604_right, uce_990_right                           
19     | GTR+G      | 1711       | ff041c95c55c6d19dc8af42587cb3f40 | uce_802_right, uce_157_left, uce_540_right, uce_739_right, uce_295_left, uce_1014_left, uce_79_left, uce_646_right, uce_952_core, uce_972_core, uce_511_left
20     | GTR+G      | 1406       | 273fc614f21f9da1619f83845df42b20 | uce_406_left, uce_563_left, uce_1235_right, uce_1014_core, uce_495_right, uce_495_core, uce_675_core, uce_1211_core, uce_1105_core
21     | GTR+G      | 893        | f6b723b4c28a03ef1ffc6ee15eb1205c | uce_570_core, uce_3_left, uce_949_left, uce_990_core, uce_1014_right, uce_321_core, uce_99_left, uce_1131_core
22     | GTR+G      | 1765       | 1bde63053edae2aa7a0089cfcdb7a419 | uce_1260_left, uce_648_right, uce_944_core, uce_661_core, uce_630_core, uce_1131_right, uce_649_right, uce_1018_left
23     | GTR+G      | 493        | 39e655682a620340dd6d60dda4425090 | uce_1018_core, uce_549_right, uce_705_right, uce_565_right                                          
24     | GTR+G      | 765        | 7dda9751b484af3fa9c8bb177134a2ac | uce_1018_right, uce_331_core, uce_1279_core, uce_374_left, uce_1022_right, uce_1260_right           
25     | GTR+G      | 872        | 24341fa3fe2d4dc3feed62d551818f7d | uce_204_core, uce_935_left, uce_1022_left, uce_1279_left                                            
26     | GTR+G      | 1176       | 444ea7ec81a1fc54cea12246eb5acd35 | uce_1214_core, uce_690_left, uce_1022_core, uce_899_core, uce_1034_core, uce_1301_right             
27     | GTR+G      | 349        | 574c9944728b49fd99462f02ecbb3db2 | uce_609_core, uce_1024_left, uce_291_left                                                           
28     | GTR+G      | 311        | 8105e421c7a48e97fdc182cf3e16c80b | uce_1024_core                                                                                       
29     | GTR+G      | 72         | c38701af6259c44bcdc60e687fcb78e4 | uce_1024_right                                                                                      
30     | GTR+G      | 532        | f77ba4e502e4e0d5360acc12d29c8bd5 | uce_1025_left, uce_758_left                                                                         
31     | GTR+G      | 1595       | 5f8f94f8b5eb8ed60dd365b877d43e67 | uce_465_left, uce_399_right, uce_1321_right, uce_674_left, uce_497_core, uce_1096_right, uce_934_core, uce_7_core, uce_585_right, uce_872_left, uce_299_core, uce_32_right, uce_1025_core
32     | GTR+G      | 2364       | 196836b4e2179a06c23e9352435d320c | uce_655_core, uce_359_left, uce_413_core, uce_655_right, uce_154_left, uce_795_right, uce_433_left, uce_934_left, uce_503_right, uce_444_right, uce_728_core, uce_1260_core, uce_1078_left, uce_1025_right, uce_829_right, uce_334_right, uce_1148_right, uce_204_left
33     | GTR+G      | 1044       | 9175e1f3b827f4b72f4d99d0fded3a00 | uce_822_left, uce_855_right, uce_1027_left, uce_623_left, uce_804_left, uce_225_core, uce_253_left, uce_1288_left, uce_982_left, uce_935_core, uce_916_left
34     | GTR+G      | 730        | b18a3431095b70594418b0f2fb5fea41 | uce_255_right, uce_1257_left, uce_18_right, uce_376_left, uce_1158_core, uce_1027_core              
35     | GTR+G      | 769        | f6532dc3d33823c7546c97da27dfee07 | uce_949_right, uce_986_core, uce_1027_right, uce_644_left                                           
36     | GTR+G      | 346        | 88d3ef74efcb616f1945fb67007ff689 | uce_1028_left, uce_542_right, uce_1224_core, uce_163_left                                           
37     | GTR+G      | 222        | a5f2c7bb575922e6d4ddef5bf5bfc290 | uce_1028_core, uce_232_left                                                                         
