Settings used

alignment         : ./Crawford_2012-permut-20.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 34310


Best partitioning scheme

Scheme Name       : step_11
Scheme lnL        : -1222745.17752
Scheme AICc       : 2452718.08068
Number of params  : 3586
Number of sites   : 465241
Number of subsets : 357

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 333        | c9ad1328b2567f82a6057c27c4641fec | chr10_2828_left, chr1_24802_right, chr1_8658_core, chr3_5587_left                                   
2      | GTR+G      | 2267       | d3f049e954b724a035eac047665cea0b | chr4_9636_core, chr10_2828_core, chrz_7691_left, chr8_707_right, chr6_9762_core, chr2_12017_right, chrz_4746_right, chr11_6443_core, chr7_1379_core, chr1_7683_core, chr3_15081_left, chr6_9532_core
3      | GTR+G      | 1490       | 35b77b4476f0ba1d8e6e4f7580016c94 | chrz_6769_left, chr10_2828_right, chr12_5877_left, chr2_24876_right, chr6_10013_core, chr5_10096_right, chr11_1787_right, chr2_27258_left, chr3_17885_left, chr10_5739_left, chr10_5678_left, chr22_866_right
4      | GTR+G      | 2190       | c19ee4dec804c1c566fc9803762db935 | chr2_8154_core, chr4_17860_core, chr10_4312_left, chr7_10860_right, chr12_5837_right, chr6_8823_left, chr2_12994_core, chr1_32389_right, chrz_14552_left, chr11_3418_right, chr8_8938_left
5      | GTR+G      | 1324       | a7d1013a680618fd8c2c4068b7f96800 | chr2_13527_right, chr6_5992_right, chr10_4312_core, chr6_4059_left, chr13_720_right, chr10_4599_right, chr5_11231_core, chr7_4777_right, chr7_10443_right, chr11_6409_left, chr4_11110_left, chr9_7434_core
6      | GTR+G      | 1197       | 2c726629b6c2fd7cf849651a269d8d68 | chrz_467_right, chr12_1611_core, chr2_9170_left, chr10_4312_right, chr2_21299_core, chr6_1350_core, chr2_8770_core, chrz_7819_left, chr2_11789_left
7      | GTR+G      | 1018       | 6fc1ac34d9ac797c047b3dd0cd11c4f4 | chr3_6231_left, chr1_5281_core, chr3_17781_left, chr4_17860_left, chr6_7323_left, chr10_4575_left, chr5_11339_core, chr11_3250_right, chr3_17802_right, chr2_24807_right, chr5_10906_left
8      | GTR+G      | 1438       | cb3f67bfff50f4dd74b717d39141021c | chr4_7258_left, chr3_2724_left, chr7_11446_core, chr8_4048_right, chr1_25675_left, chr5_11660_left, chr2_11994_core, chr1_28889_right, chr10_4575_core, chr3_9717_left, chr2_12992_core, chr2_11187_left
9      | GTR+G      | 501        | a87f5384a6941a637a7245f78698ce80 | chrz_11684_right, chr10_4575_right, chr21_1511_right, chr1_5213_left, chr6_9592_left, chr18_4493_core, chr2_23138_core
10     | GTR+G      | 1551       | bc197b5e2a81e5db1334df0bda2aa08a | chr1_3963_left, chr2_12926_core, chr10_4599_left, chr1_29891_core, chr2_24714_left, chr6_9069_core, chr5_10184_right, chr6_7243_core, chr1_5213_core
11     | GTR+G      | 1316       | a48f62467609b54f996a2d513cadcb42 | chr3_5520_left, chr1_32216_core, chr7_4728_left, chrz_4819_left, chr10_4599_core, chr2_19463_right, chr7_2589_left, chr6_9747_left, chr1_31709_right, chr2_18589_left
12     | GTR+G      | 2395       | 33692c94ae4b089d8bcd117fcc71bf13 | chr2_18662_left, chr2_6336_right, chr2_24728_left, chr1_39151_core, chr10_4660_left, chrz_11477_core, chr2_26677_core, chr3_16816_right, chrz_14313_core, chr1_5301_right, chr14_3723_right, chr1_32429_left, chr2_21313_left, chr5_10846_left, chr7_6190_left, chr3_18703_left, chr2_13527_core, chr5_1771_core, chr3_2735_left, chr3_17623_right
13     | GTR+G      | 4557       | a896cc875a872e13b8e4df5d7b368cd1 | chr7_11760_left, chr8_3279_right, chr8_7440_left, chr3_371_left, chr4_4979_core, chrz_14576_right, chr8_451_core, chr10_4660_core, chr4_894_core, chr9_1157_core, chr6_5980_left, chr1_32334_left, chr5_11286_right, chr2_14247_right, chr1_28671_core, chr1_30390_core, chr7_10530_right, chr1_5365_core, chr1_2557_core, chr5_11656_core, chr2_8747_core, chr6_3291_right, chr9_6300_core
14     | GTR+G      | 3668       | 33757f0ab2296f502a3eaccbfb12cb93 | chr4_8888_right, chr10_4660_right, chr8_4319_core, chr2_7963_left, chr3_17735_right, chr1_8696_core, chr4_8915_core, chr2_21376_core, chr1_24802_core, chr5_10854_core, chr1_5509_left, chr1_24802_left, chrz_10013_core, chr3_2733_right, chr7_5163_core, chr7_10832_core, chr4_7281_right, chr5_10135_core, chr8_5150_core, chr13_696_core
15     | GTR+G      | 2342       | 48d0c0e01ae2ee6d0e08bc9905d94cf6 | chrz_4763_left, chr5_11266_right, chr7_10445_left, chr5_3401_left, chr7_11479_left, chr7_10502_right, chr19_2728_left, chr4_1464_right, chr3_14143_core, chr5_10052_right, chr2_21299_right, chrz_6615_right, chr2_21308_core, chr2_7976_left, chrz_11394_core, chr10_4748_left, chr5_14679_right, chr2_24910_core
16     | GTR+G      | 1718       | 152c58274d39271c80e4a21413f1e841 | chr2_11804_left, chr10_4748_core, chr6_3215_left, chr24_2232_left, chr7_11479_right, chr8_451_left, chr6_9803_core, chrz_8113_right, chr3_5815_core, chr5_2017_left, chr5_11783_core, chr5_14403_core, chr5_10096_left, chr5_1918_left, chr7_10860_core
17     | GTR+G      | 1432       | af5f4b83f5c438c7a550c8d3b5e80163 | chr3_2720_right, chr2_6794_left, chr1_32388_left, chr8_4403_core, chr2_17527_left, chrz_4763_core, chr12_5975_left, chr13_714_right, chr3_25095_left, chr14_3774_core, chr10_4748_right, chr4_5420_right
18     | GTR+G      | 708        | 917360a28f75f01cc72b2d2d887a565b | chr11_4777_right, chr5_10841_right, chr5_10201_left, chr5_10251_core, chr3_5675_right, chr5_3418_left, chr13_3033_core, chr10_4758_left
19     | GTR+G      | 799        | 04ad729c3372bebbd447a16a31e337ce | chr2_18665_right, chr3_7244_right, chr1_5442_left, chr4_17860_right, chrz_6727_core, chrz_11555_core, chr2_21373_left, chr4_7243_left, chr5_10239_left, chr10_4758_core
20     | GTR+G      | 698        | 76c745d4b5b783fc57d94728e315da47 | chr14_3774_left, chr10_4758_right, chr5_10587_left, chr11_3318_left, chr6_4101_left, chr7_10754_core, chr5_2978_right, chr1_24864_left, chr4_2456_left, chr3_3107_right, chr26_2177_core
21     | GTR+G      | 1880       | 5a2d910c0b69fa838e6e574c58c34294 | chr2_18606_left, chr1_28671_left, chr3_5522_right, chr10_4790_left, chr2_13032_core, chr3_24903_core, chr1_31648_core, chr5_1055_core, chr7_10494_left, chrz_8113_left, chr12_5897_left, chr4_19912_left, chr2_24876_core, chr2_24704_core
22     | GTR+G      | 1765       | fd449c6d6567b6d06bca864b05dccca8 | chr8_9158_core, chr10_4790_core, chr2_21162_left, chr5_11269_right, chr11_4723_core, chr5_11219_core, chr2_27294_core, chrz_10804_right
23     | GTR+G      | 1092       | 1cd03242d2d8272e68e8c8a1a3f61d02 | chr8_709_left, chr2_23507_left, chr12_5828_right, chr5_11783_right, chr7_10754_right, chr4_15363_left, chr7_6598_right, chr13_187_left, chr10_4790_right, chr3_24775_right, chr12_5938_right, chr17_3028_core, chr2_17818_left, chr2_23281_core
24     | GTR+G      | 1335       | 22a75737996b0f55eb58d07031980541 | chr4_6778_left, chr9_3515_core, chr1_31095_left, chr10_5022_left, chr11_3414_core, chr5_10184_left, chrz_60_core, chrun_random_5622_right, chr4_4009_left, chr2_20477_left, chr2_7907_right
25     | GTR+G      | 773        | ab5015b197b50e46555434d43e1c0b0f | chr2_29129_left, chr2_21314_left, chr2_17666_core, chr1_31769_right, chr10_5022_core, chr2_4395_right, chr23_16_left
26     | GTR+G      | 357        | a9fe12f48ae50047396a7ec2227ad0c6 | chr1_28784_left, chr5_10384_left, chr6_7241_right, chr10_5022_right, chr3_5766_left                 
27     | GTR+G      | 4240       | ba5c1dc183a37da458dcc7d9fc1a27e5 | chr5_11772_left, chr2_7412_core, chr5_10173_right, chrz_6362_left, chr11_2599_core, chr3_7131_core, chrz_11420_left, chr19_2728_core, chr5_3418_core, chr3_5918_left, chr7_11485_core, chr10_5678_core, chr11_6465_core, chr5_11219_left, chr2_9136_right, chr3_17769_left, chr7_5357_core, chr6_10013_right, chr6_7254_right, chrz_6570_core, chr4_7559_core, chr8_6259_core
28     | GTR+G      | 1285       | 1ae855acb1dae8b8b0d56debdbf72446 | chr2_7907_core, chr2_21445_right, chrz_6727_left, chr7_10849_left, chr2_7180_left, chr1_25693_right, chr8_8897_right, chr3_7251_right, chr8_4221_right, chr10_5678_right, chr3_17885_right, chr7_3146_right, chr3_7394_core
29     | GTR+G      | 839        | 00b963e94556275de4cf655b7018e48d | chr3_17832_right, chr12_5913_left, chr9_3638_left, chr12_5908_right, chr1_14899_right, chr3_9734_right, chr10_5708_left
30     | GTR+G      | 2175       | 4798ece165d8322fc18bd458c0e1c68e | chr5_14756_left, chr5_10120_left, chr10_5708_core, chr2_25851_left, chr1_32366_right, chr17_2963_left, chr2_23648_right, chr2_24815_right, chr5_14864_left, chr4_7282_core, chr7_4728_core, chr5_10254_left, chr7_4746_core, chr17_2991_left, chr1_32446_left, chr11_3418_core
31     | GTR+G      | 1842       | 3fd763e9be87b9cf48a03beeacce0b2d | chr2_23138_right, chr5_10327_left, chrz_1402_core, chr3_18256_core, chr2_24947_core, chr8_3308_core, chr2_8651_right, chr4_1464_core, chr4_8796_right, chr3_21951_left, chr6_8017_core, chr10_5708_right, chrz_1319_left, chr13_714_left, chr1_28694_right, chrz_4819_core
32     | GTR+G      | 4370       | 0ef78f5fef79242fe9bf025c22207a9c | chrz_8059_left, chr5_11797_right, chr3_576_right, chr5_11245_core, chr4_7557_core, chr3_18421_core, chrz_8179_left, chr3_5854_left, chr2_11525_left, chrz_7426_core, chrz_11901_core, chr7_10613_core, chr26_2766_right, chr3_2740_right, chr1_2746_left, chr5_10904_core, chr6_8822_right, chr10_5739_core, chr2_23635_left, chr2_22605_core, chr1_32333_right, chrz_14680_left, chr5_14166_right
33     | GTR+G      | 934        | d79db90e221846e2251a8b9946b42f75 | chr1_5281_right, chr2_21308_right, chr10_5739_right, chr1_32294_core, chr3_7131_left, chr20_5160_right, chr6_4027_right, chr9_5218_left, chr6_9747_core
34     | GTR+G      | 1923       | 12b01063009961b1d0a61b2231476b40 | chr11_1410_right, chr2_8145_right, chr1_32307_left, chr7_10800_core, chr11_1410_left, chr18_3214_right, chrun_random_9491_right, chr3_5815_right, chrz_7416_right, chr6_5958_core, chr24_1019_right, chr6_5958_left, chr3_2720_left
35     | GTR+G      | 1332       | 35d93e453edff5572e79214b81817f7c | chr2_6767_core, chr2_24825_left, chr3_6220_core, chr6_3326_right, chr9_1164_left, chr3_6124_core, chr11_1410_core, chr2_9384_core, chr3_19987_left, chr6_3276_left, chr6_4410_core, chrz_7833_left
36     | GTR+G      | 934        | b462b29c463ed6a07472e7da8959f756 | chr6_8057_core, chr9_5205_right, chr5_18035_left, chr2_12859_left, chr11_1600_left, chr3_16820_core, chr1_5460_right, chr2_26954_right, chr5_10912_left, chr3_764_left
37     | GTR+G      | 1863       | 07834170188af8588c56016949e7c805 | chr7_6190_core, chr11_1600_core, chr1_14956_right, chr7_9143_right, chr4_8888_left, chr5_10252_core, chr3_16358_core, chr17_3028_left, chr2_15019_left, chr5_3203_right, chr7_11606_core, chr11_3232_core, chrz_8694_core, chr1_7424_core, chr12_5975_core
