Settings used

alignment         : ./Moyle_2016-permut-14.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 15450


Best partitioning scheme

Scheme Name       : step_7
Scheme lnL        : -2964741.55481
Scheme AICc       : 5938322.04186
Number of params  : 4368
Number of sites   : 375172
Number of subsets : 416

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 250        | 55fdcd2270d9bb04fd0d37af41951553 | uce1008_left, uce52_right                                                                           
2      | GTR+G      | 943        | f864d42b18d98f06ad90f7b52fb9aa44 | uce1389_core, uce7806_right, uce6260_left, uce1278_left, uce1863_core, uce7848_core, uce1008_core, uce7957_right, uce3638_left
3      | GTR+G      | 1420       | 7f72c272857b235f3f12aac0ba753f8c | uce1008_right, uce3353_left, uce3797_left, uce7362_right, uce3687_core, uce1202_left, uce1622_right, uce5158_left
4      | GTR+G      | 799        | 00b94129635f9ae57d8aa921938460f0 | uce1012_left, uce3340_right, uce3797_right, uce2468_left, uce3392_core                              
5      | GTR+G      | 3247       | 00d4fcbfa48c5a22a8d9ed50389e502a | uce2518_right, uce6992_right, uce7011_core, uce7527_core, uce1012_core, uce2309_right, uce4325_core 
6      | GTR+G      | 1711       | f1cf862e0c6ddd2bccadc0e329d169d1 | uce2079_left, uce4919_core, uce7514_core, uce1012_right, uce1427_left                               
7      | GTR+G      | 718        | 976da6ae8d36995ebd9b3a0d08a3736b | uce3105_left, uce1808_core, uce5759_left, uce3609_right, uce1783_left, uce1808_left, uce1048_left   
8      | GTR+G      | 1367       | 04c7f272df4b1a244784d5f318d95cdc | uce1048_core, uce2080_core, uce5994_core, uce6703_right                                             
9      | GTR+G      | 1178       | 25c481a79296d65f50c92e8c5ed750bd | uce1052_core, uce1048_right, uce5345_right, uce6983_core, uce729_right                              
10     | GTR+G      | 155        | 4d0a27591af018f7228e233d96947bdd | uce1052_left, uce1849_core                                                                          
11     | GTR+G      | 854        | 6e615f9e4b9a5a33d30ba2338df44854 | uce1052_right, uce3393_core, uce1556_right                                                          
12     | GTR+G      | 589        | 9f864a494b03bbeaac4d24fe3c480688 | uce7399_left, uce6879_left, uce6301_right, uce7950_core, uce1092_left                               
13     | GTR+G      | 962        | f8e1577fefb0fa880558d205283fe69d | uce5560_right, uce1092_core, uce2063_right, uce3287_right, uce7807_right                            
14     | GTR+G      | 2631       | 3a2f4a636c72783604de6ec7750c86e9 | uce6945_core, uce4789_core, uce6245_left, uce3826_core, uce1809_right, uce1094_core, uce343_core, uce6983_right, uce1092_right, uce2646_right
15     | GTR+G      | 1956       | 7ca0f5f0d0d29904c1718b8ff3b66486 | uce4593_core, uce2539_core, uce1094_left, uce4089_left, uce2477_right, uce85_core                   
16     | GTR+G      | 3195       | 71c112f881a9834e8901e53fcdd53111 | uce327_left, uce2527_core, uce1094_right, uce2185_left, uce958_right, uce3821_core, uce7102_right, uce3_right, uce6317_core, uce518_core
17     | GTR+G      | 1152       | e36d36d972c644fd24ed884f543c46cc | uce5140_right, uce285_right, uce1123_left, uce298_right                                             
18     | GTR+G      | 3168       | 074639648fb1d52af7bafb35e67cd846 | uce7724_right, uce2591_core, uce1412_core, uce6242_right, uce2114_left, uce3638_right, uce6568_left, uce2518_left, uce3638_core, uce1123_core, uce2835_core
19     | GTR+G      | 848        | b22390665e433d4e35d4c1f3becdc02b | uce1123_right, uce4089_core, uce2539_left, uce342_left                                              
20     | GTR+G      | 1387       | e982671cd32f06ccdbc913f937e19442 | uce1127_left, uce3436_core, uce2004_core, uce3287_left, uce7520_right, uce7807_core, uce3798_left, uce5586_core
21     | GTR+G      | 1424       | 059b718e0d2becc78f549d544f3442b2 | uce1127_core, uce616_left, uce7472_left, uce6137_right, uce1530_left, uce616_core, uce2247_right, uce6636_left, uce4585_left, uce6636_core, uce2416_right, uce2069_core
22     | GTR+G      | 811        | cfeaf994988dc41676d35e5a7de82afa | uce1127_right                                                                                       
23     | GTR+G      | 272        | 94017382de4a09f1162c7b34cfce3558 | uce1135_left, uce254_core                                                                           
24     | GTR+G      | 586        | 07897a5750163677b2f6ab1d3f25f8c1 | uce6101_left, uce1135_core                                                                          
25     | GTR+G      | 552        | be5f9ac399ab95d425d3a68e20cc77e1 | uce6054_right, uce6014_left, uce4205_core, uce1135_right                                            
26     | GTR+G      | 1997       | a9d9bd006e01734c3f86e8032a15c936 | uce2578_left, uce114_left, uce8030_core, uce2387_left, uce3530_left, uce149_right                   
27     | GTR+G      | 2088       | 306f4c0bab5d12704da5f7d954b8f875 | uce4638_right, uce4227_right, uce4456_core, uce3560_left, uce6211_right, uce114_core, uce3560_core, uce6937_left
28     | GTR+G      | 414        | 01ec0afa24d0d8bb94584ced28d74847 | uce6937_right, uce7452_core, uce114_right                                                           
29     | GTR+G      | 425        | 0fceb2e30483cd257c7cff76700625cd | uce1601_left, uce1154_left                                                                          
30     | GTR+G      | 1004       | cebd6753da8bfdbaab9734125458f728 | uce1154_core, uce255_core                                                                           
31     | GTR+G      | 442        | 1544d2a7ff71975df79890c3b2fd8916 | uce1154_right, uce6355_right, uce4993_right                                                         
32     | GTR+G      | 1151       | 9166109cd30078404acfd7cef32689f8 | uce7724_core, uce5053_core, uce1202_core, uce8006_core, uce4426_right, uce2591_right, uce7133_left, uce3392_left
33     | GTR+G      | 859        | 6f74f4de5b89684ef8386c2c2b464c78 | uce417_right, uce6966_right, uce5699_left, uce1202_right, uce7515_right, uce3627_right, uce598_core, uce3340_left
34     | GTR+G      | 936        | 4834611d6674f198992c1ff6dc5e96a3 | uce1539_right, uce7068_left, uce1209_left                                                           
35     | GTR+G      | 1134       | 44c1305cbc22e06ed7074246cf641e0b | uce3713_core, uce1209_core, uce3777_left, uce3353_right, uce3696_right                              
36     | GTR+G      | 76         | 987d5deca2ee954f588ba36d87a51d9d | uce1209_right                                                                                       
37     | GTR+G      | 489        | e352f863d85775dffd40f88ea03d262a | uce1217_left, uce7296_left                                                                          
38     | GTR+G      | 353        | 82a7995cc538d5b28438d0f1bb070ce5 | uce2468_core, uce1217_core                                                                          
39     | GTR+G      | 1105       | ee24abbede4efb9c79a75a030c2a0c12 | uce1217_right, uce1523_right, uce205_left                                                           
40     | GTR+G      | 799        | 5892e84cc6e8ed0e3dbac7ffa2e91e7b | uce7864_core, uce1232_left                                                                          
41     | GTR+G      | 457        | ea2c81aeac7e41abd87d833d04d41d9e | uce4201_left, uce1232_core                                                                          
42     | GTR+G      | 2037       | 2942b436495973661113e2196304c738 | uce5412_core, uce6730_core, uce4716_left, uce598_right, uce1232_right, uce6586_core, uce2346_right  
43     | GTR+G      | 2115       | 4a20b3c865632df0181202544352c27b | uce2940_core, uce574_right, uce1271_left, uce4456_left, uce422_left                                 
44     | GTR+G      | 1353       | cc7d59430fbd15567acf0caf7af475fd | uce3530_right, uce1271_core, uce4416_core, uce6317_left, uce3862_right, uce2122_right               
45     | GTR+G      | 890        | d2098113f8f433cc08b515eb6fd84cef | uce937_left, uce7697_core, uce1823_left, uce1573_right, uce1271_right                               
