Settings used

alignment         : ./Harrington_2016-permut-1.phy
branchlengths     : linked
models            : GTR+G
model_selection   : aicc
search            : rclusterf
weights           : rate = 1, base = 0, model = 0, alpha = 0
rcluster-percent  : 10.0
rcluster-max      : 17880


Best partitioning scheme

Scheme Name       : step_10
Scheme lnL        : -1887768.41714
Scheme AICc       : 3783646.28316
Number of params  : 3986
Number of sites   : 235232
Number of subsets : 388

Subset | Best Model | # sites    | subset id                        | Partition names                                                                                     
1      | GTR+G      | 839        | bea58941b169aee1cf33436dcb36d0d7 | uce_695_left, uce_1214_left, uce_86_right, uce_1142_core, uce_143_core, uce_46_left                 
2      | GTR+G      | 754        | 311bbae8568f11b4f715e4fbe0984cda | uce_99_right, uce_46_core, uce_54_left, uce_1219_left, uce_859_left                                 
3      | GTR+G      | 229        | 69c09bd399af912931300c11807c15db | uce_46_right                                                                                        
4      | GTR+G      | 1814       | 527d63b354c925c0d16536840a573a51 | uce_98_left, uce_1034_right, uce_1317_left, uce_1321_right, uce_583_core, uce_1195_left, uce_974_right, uce_1215_core, uce_1078_left, uce_829_core, uce_1060_left
5      | GTR+G      | 577        | 80d16fde51b23a872638cb71e6ba2e44 | uce_473_left, uce_961_left, uce_885_core, uce_306_right, uce_105_core, uce_533_core, uce_185_core, uce_1195_core
6      | GTR+G      | 911        | 04c6621b256adafd89c6b515bc6ef2e3 | uce_106_right, uce_986_core, uce_877_core, uce_1215_left, uce_758_right, uce_1195_right, uce_65_right, uce_157_core, uce_932_core
7      | GTR+G      | 1240       | 26a0d1c8f904e4e13629dfc02ae96902 | uce_757_core, uce_247_core, uce_847_right, uce_1196_left, uce_163_right, uce_154_left               
8      | GTR+G      | 1178       | dc6c48736d2870674f084880876a20a9 | uce_603_right, uce_1196_core, uce_152_core, uce_690_left, uce_908_core, uce_183_core, uce_979_right, uce_143_left, uce_1288_left
9      | GTR+G      | 1418       | 9f1da2dc0becefcfb16753e20982e445 | uce_986_left, uce_550_left, uce_1196_right, uce_877_right, uce_552_core, uce_858_core, uce_1206_core, uce_283_left, uce_163_left, uce_533_left, uce_631_right, uce_33_right
10     | GTR+G      | 1398       | 2f0998f47b156eb8651a3ccffd3e757b | uce_1279_left, uce_708_core, uce_1182_left, uce_587_left, uce_1260_left, uce_901_right, uce_1260_right, uce_555_core, uce_963_right
11     | GTR+G      | 57         | 73ce575d650923bd65c615cfd5a84067 | uce_587_core                                                                                        
12     | GTR+G      | 1604       | 8d9aef30b55960f2509cb64454f959ab | uce_315_left, uce_587_right, uce_792_left, uce_1249_core, uce_405_core, uce_315_right, uce_871_core, uce_406_core, uce_1165_core, uce_772_left
